order_item_id,order_id,product_id,quantity,unit_price_at_purchase,discount_pct
932,362,28,1,10434.86,0
933,362,51,2,5784.03,10
934,362,12,3,4331.15,0
935,363,19,3,9582.17,10
936,363,39,2,7479.47,0
937,363,14,1,2002.17,10
938,363,34,2,12053.17,0
939,364,37,1,8898.85,0
940,364,2,2,6723.5,25
941,365,7,2,9566.23,0
942,365,54,2,2327.75,5
943,365,52,3,919.12,0
944,365,27,1,12507.26,0
945,366,21,1,2967.61,10
946,367,17,1,7344.41,10
947,368,18,1,14551.4,10
948,368,45,2,11002.48,0
949,368,11,1,3405.33,20
950,368,60,2,9163.59,0
951,369,43,3,5409.98,20
952,369,42,1,2330.94,0
953,370,49,3,6065.27,5
954,370,20,2,9089.61,0
955,370,46,3,6189.92,0
956,371,56,1,12077.06,0
957,371,37,1,8898.85,20
958,371,42,2,2330.94,5
959,372,33,1,4033.43,20
960,372,28,2,10434.86,10
961,372,22,3,7423.51,25
962,372,4,2,10523.93,5
963,373,37,3,8898.85,5
964,374,15,2,3426.72,0
965,375,47,2,1835.04,0
966,375,1,3,12008.38,0
967,375,7,1,9566.23,0
968,376,22,3,7423.51,
969,376,2,2,6723.5,0
970,376,12,2,4331.15,0
971,376,17,1,7344.41,0
972,377,49,2,6065.27,0
973,377,10,2,10601.46,0
974,378,1,3,12008.38,0
975,378,53,1,442.24,25
976,378,23,1,6127.8,20
977,378,20,3,9089.61,0
978,379,48,3,6062.17,15
979,379,6,3,6150.38,20
980,380,57,2,2023.58,0
981,380,22,3,7423.51,0
982,380,26,2,1873.58,0
983,381,32,2,12559.25,0
984,382,32,2,12559.25,15
985,382,19,1,9582.17,
986,382,5,2,6591.65,10
987,383,6,2,6150.38,0
988,383,46,1,6189.92,10
989,384,58,3,7800.24,0
990,385,44,2,11459.88,0
991,385,50,1,7293.66,0
992,386,7,3,9566.23,0
993,386,9,2,3858.09,0
994,386,34,2,12053.17,5
995,386,29,2,4700.33,5
996,387,9,1,3858.09,0
997,387,40,2,9172.33,0
998,387,35,3,2998.83,0
999,388,39,3,7479.47,5
1000,388,7,3,9566.23,0
1001,388,53,1,442.24,25
1002,389,20,3,9089.61,0
1003,389,41,1,6732.86,0
1004,390,2,2,6723.5,0
1005,390,54,1,2327.75,0
1006,390,33,3,4033.43,0
1007,390,29,3,4700.33,5
1008,391,11,1,3405.33,15
1009,391,33,1,4033.43,0
1010,392,27,3,12507.26,25
1011,392,53,3,442.24,0
1012,392,28,2,10434.86,0
1013,392,10,2,10601.46,10
1014,393,33,3,4033.43,0
1015,393,5,3,6591.65,0
1016,393,12,3,4331.15,0
1017,393,42,3,2330.94,0
1018,394,45,2,11002.48,20
1019,394,21,1,2967.61,0
1020,395,49,1,6065.27,0
1021,395,15,2,3426.72,10
1022,395,50,3,7293.66,15
1023,396,25,2,8484.54,0
1024,396,9,1,3858.09,0
1025,396,41,3,6732.86,0
1026,396,37,3,8898.85,5
1027,397,37,2,8898.85,0
1028,397,35,2,2998.83,0
1029,397,56,3,12077.06,0
1030,397,5,2,6591.65,0
1031,398,7,3,9566.23,10
1032,398,8,2,6236.34,0
1033,398,32,1,12559.25,0
1034,399,26,3,1873.58,0
1035,399,40,2,9172.33,0
1036,399,4,2,10523.93,0
1037,400,60,1,9163.59,0
1038,400,49,3,6065.27,0
1039,400,43,1,5409.98,0
1040,401,9,1,3858.09,0
1041,401,18,1,14551.4,5
1042,401,47,1,1835.04,20
1043,401,3,3,6068.9,20
1044,402,36,2,4299.63,15
1045,402,9,1,3858.09,5
1046,402,8,1,6236.34,25
1047,402,29,1,4700.33,0
1048,403,21,2,2967.61,20
1049,404,32,1,12559.25,15
1050,404,46,3,6189.92,10
1051,405,4,3,10523.93,0
1052,406,8,1,6236.34,0
1053,406,24,3,8428.85,0
1054,407,38,1,1525.22,25
1055,407,25,1,8484.54,0
1056,407,20,1,9089.61,20
1057,408,60,2,9163.59,0
1058,408,2,1,6723.5,0
1059,408,59,2,12800.08,0
1060,409,47,2,1835.04,0
1061,409,60,3,9163.59,0
1062,409,44,2,11459.88,0
1063,409,19,1,9582.17,0
1064,410,50,2,7293.66,10
1065,410,35,3,2998.83,0
1066,411,54,2,2327.75,5
1067,411,17,2,7344.41,0
1068,411,55,2,8917.18,5
1069,412,17,2,7344.41,5
1070,412,50,3,7293.66,0
1071,413,38,3,1525.22,0
1072,413,21,1,2967.61,0
1073,413,3,2,6068.9,0
1074,413,36,1,4299.63,0
1075,414,21,3,2967.61,0
1076,414,37,1,8898.85,0
1077,415,31,2,7970.7,0
1078,415,19,1,9582.17,5
1079,415,40,3,9172.33,0
1080,416,25,2,8484.54,0
1081,416,54,1,2327.75,25
1082,417,39,3,7479.47,0
1083,418,52,2,919.12,0
1084,418,50,3,7293.66,0
1085,419,59,3,12800.08,0
1086,420,60,3,9163.59,10
1087,420,35,2,2998.83,5
1088,421,58,1,7800.24,10
1089,421,12,3,4331.15,0
1090,422,45,1,11002.48,25
1091,423,46,3,6189.92,0
1092,423,19,1,9582.17,10
1093,424,19,3,9582.17,5
1094,424,49,2,6065.27,0
1095,424,31,1,7970.7,25
1096,424,45,1,11002.48,20
1097,425,19,3,9582.17,0
1098,425,21,2,2967.61,0
1099,425,25,3,8484.54,0
1100,425,49,1,6065.27,10
1101,426,39,1,7479.47,25
1102,426,49,1,6065.27,5
1103,426,7,3,9566.23,
1104,427,37,2,8898.85,0
1105,427,28,3,10434.86,0
1106,427,47,2,1835.04,0
1107,428,23,3,6127.8,10
1108,429,46,2,6189.92,25
1109,430,41,1,6732.86,10
1110,431,47,3,1835.04,0
1111,431,32,3,12559.25,20
1112,432,27,2,12507.26,0
1113,433,57,3,2023.58,0
1114,433,20,2,9089.61,0
1115,434,27,1,12507.26,15
1116,434,29,2,4700.33,0
1117,434,21,2,2967.61,0
1118,435,57,3,2023.58,0
1119,435,55,2,8917.18,0
1120,436,47,2,1835.04,0
1121,436,15,1,3426.72,0
1122,436,22,1,7423.51,0
1123,436,41,2,6732.86,5
1124,437,59,3,12800.08,10
1125,437,23,1,6127.8,0
1126,437,50,3,7293.66,10
1127,438,1,1,12008.38,0
1128,438,3,1,6068.9,0
1129,439,18,3,14551.4,15
1130,440,2,1,6723.5,0
1131,440,1,3,12008.38,0
1132,440,48,3,6062.17,15
1133,440,54,1,2327.75,25
1134,441,36,3,4299.63,5
1135,441,18,3,14551.4,15
1136,441,31,3,7970.7,10
1137,441,19,1,9582.17,10
1138,442,10,3,10601.46,0
1139,442,52,2,919.12,0
1140,442,41,2,6732.86,0
1141,443,50,2,7293.66,0
1142,444,56,2,12077.06,10
1143,444,1,3,12008.38,25
1144,444,18,3,14551.4,5
1145,444,45,1,11002.48,5
1146,445,3,1,6068.9,0
1147,446,1,3,12008.38,15
1148,446,19,1,9582.17,25
1149,446,8,3,6236.34,0
1150,446,28,2,10434.86,15
1151,447,1,2,12008.38,0
1152,447,21,1,2967.61,0
1153,447,27,1,12507.26,0
1154,447,12,1,4331.15,0
1155,448,18,3,14551.4,0
1156,448,19,2,9582.17,10
1157,449,17,3,7344.41,0
1158,449,37,3,8898.85,0
1159,450,6,1,6150.38,5
1160,450,60,1,9163.59,20
1161,451,16,2,6378.95,0
1162,452,11,2,3405.33,0
1163,452,41,2,6732.86,0
1164,453,55,1,8917.18,0
1165,453,30,1,7006.29,0
1166,453,50,3,7293.66,0
1167,454,22,3,7423.51,0
1168,454,7,1,9566.23,0
1169,454,59,2,12800.08,10
1170,455,39,1,7479.47,5
1171,455,41,3,6732.86,10
1172,455,30,1,7006.29,5
1173,455,32,3,12559.25,0
1174,456,22,3,7423.51,25
1175,457,54,1,2327.75,0
1176,457,43,2,5409.98,5
1177,457,4,2,10523.93,0
1178,457,5,1,6591.65,0
1179,458,37,1,8898.85,0
1180,459,14,1,2002.17,0
1181,460,20,1,9089.61,0
1182,460,4,2,10523.93,0
1183,461,17,3,7344.41,0
1184,461,6,3,6150.38,0
1185,461,32,3,12559.25,0
1186,461,23,1,6127.8,0
1187,462,22,3,7423.51,5
1188,462,45,2,11002.48,5
1189,463,24,2,8428.85,0
1190,463,37,1,8898.85,0
1191,463,25,2,8484.54,0
1192,464,49,2,6065.27,0
1193,464,2,3,6723.5,0
1194,465,44,3,11459.88,20
1195,465,26,3,1873.58,5
1196,465,20,1,9089.61,0
1197,465,3,3,6068.9,25
1198,466,6,2,6150.38,10
1199,467,20,1,9089.61,0
1200,467,6,3,6150.38,0
1201,467,12,2,4331.15,0
1202,468,43,2,5409.98,5
1203,468,25,2,8484.54,0
1204,468,54,3,2327.75,0
1205,468,30,3,7006.29,10
1206,469,50,3,7293.66,0
1207,469,16,2,6378.95,0
1208,470,28,2,10434.86,15
1209,470,6,2,6150.38,20
1210,470,22,2,7423.51,0
1211,471,52,1,919.12,20
1212,471,1,1,12008.38,15
1213,471,11,1,3405.33,0
1214,471,21,2,2967.61,0
1215,472,35,1,2998.83,0
1216,472,49,3,6065.27,0
1217,472,25,3,8484.54,0
1218,472,56,1,12077.06,0
1219,473,17,3,7344.41,0
1220,473,28,2,10434.86,10
1221,473,22,1,7423.51,0
1222,474,6,3,6150.38,15
1223,474,35,2,2998.83,0
1224,475,5,1,6591.65,0
1225,476,22,2,7423.51,0
1226,477,54,1,2327.75,15
1227,478,24,2,8428.85,0
1228,479,59,1,12800.08,0
1229,479,12,2,4331.15,15
1230,479,44,1,11459.88,15
1231,479,19,3,9582.17,25
1232,480,31,2,7970.7,0
1233,480,60,2,9163.59,10
1234,480,36,2,4299.63,25
1235,480,1,3,12008.38,15
1236,481,49,1,6065.27,0
1237,481,21,2,2967.61,0
1238,481,29,1,4700.33,0
1239,482,25,1,8484.54,0
1240,482,39,1,7479.47,0
1241,483,23,2,6127.8,0
1242,483,49,3,6065.27,0
1243,483,14,3,2002.17,10
1244,483,27,2,12507.26,0
1245,484,1,3,12008.38,5
1246,484,35,3,2998.83,20
1247,484,54,3,2327.75,10
1248,485,2,2,6723.5,10
1249,485,21,1,2967.61,0
1250,485,40,2,9172.33,0
1251,485,16,2,6378.95,0
1252,486,14,1,2002.17,0
1253,487,52,1,919.12,
1254,488,56,3,12077.06,25
1255,488,25,3,8484.54,0
1256,488,5,1,6591.65,20
1257,488,51,3,5784.03,0
1258,489,7,3,9566.23,5
1259,490,17,2,7344.41,0
1260,490,7,1,9566.23,0
1261,491,37,3,8898.85,0
1262,491,18,2,14551.4,0
1263,491,39,2,7479.47,0
1264,492,10,3,10601.46,0
1265,492,48,3,6062.17,0
1266,492,52,3,919.12,0
1267,493,31,3,7970.7,0
1268,493,40,2,9172.33,0
1269,493,58,2,7800.24,5
1270,493,11,2,3405.33,10
1271,494,32,3,12559.25,0
1272,494,30,3,7006.29,0
1273,494,37,2,8898.85,0
1274,495,36,1,4299.63,25
1275,495,35,2,2998.83,0
1276,495,55,1,8917.18,20
1277,496,48,1,6062.17,0
1278,497,30,3,7006.29,20
1279,497,7,1,9566.23,5
1280,497,35,1,2998.83,15
1281,497,57,3,2023.58,5
1282,498,1,3,12008.38,25
1283,498,17,2,7344.41,0
1284,498,49,1,6065.27,25
1285,498,27,3,12507.26,10
1286,499,12,1,4331.15,0
1287,499,5,3,6591.65,0
1288,500,20,2,9089.61,15
1289,500,33,1,4033.43,10
1290,501,40,2,9172.33,0
1291,501,43,2,5409.98,15
1292,502,22,2,7423.51,0
1293,502,47,2,1835.04,10
1294,502,23,2,6127.8,0
1295,503,14,2,2002.17,10
1296,503,43,2,5409.98,0
1297,504,7,2,9566.23,0
1298,504,5,2,6591.65,0
1299,504,16,2,6378.95,0
1300,505,29,2,4700.33,0
1301,505,60,1,9163.59,25
1302,505,19,1,9582.17,15
1303,506,45,3,11002.48,0
1304,506,2,2,6723.5,0
1305,506,9,1,3858.09,0
1306,507,17,1,7344.41,0
1307,507,39,2,7479.47,0
1308,507,48,1,6062.17,0
1309,508,51,3,5784.03,5
1310,508,35,3,2998.83,0
1311,508,32,1,12559.25,20
1312,509,53,3,442.24,0
1313,509,18,3,14551.4,0
1314,509,30,3,7006.29,0
1315,509,29,1,4700.33,0
1316,510,21,3,2967.61,0
1317,510,28,3,10434.86,0
1318,511,13,1,3256.25,5
1319,511,50,3,7293.66,0
1320,512,20,1,9089.61,0
1321,512,11,2,3405.33,10
1322,513,25,1,8484.54,0
1323,513,4,1,10523.93,5
1324,514,8,3,6236.34,0
1325,514,32,1,12559.25,0
1326,515,2,2,6723.5,0
1327,515,1,1,12008.38,0
1328,515,25,2,8484.54,0
1329,515,52,3,919.12,0
1330,516,3,1,6068.9,5
1331,516,10,2,10601.46,0
1332,516,55,1,8917.18,0
1333,517,12,2,4331.15,0
1334,517,60,1,9163.59,5
1335,517,34,3,12053.17,0
1336,517,10,3,10601.46,0
1337,518,59,3,12800.08,0
1338,518,27,1,12507.26,0
1339,519,30,3,7006.29,
1340,519,27,2,12507.26,0
1341,519,55,1,8917.18,0
1342,519,58,3,7800.24,0
1343,520,33,1,4033.43,0
1344,520,9,3,3858.09,0
1345,521,22,3,7423.51,15
1346,521,46,1,6189.92,15
1347,521,30,3,7006.29,0
1348,522,12,1,4331.15,5
1349,522,1,2,12008.38,0
1350,523,30,1,7006.29,0
1351,523,40,3,9172.33,0
1352,524,50,3,7293.66,0
1353,524,36,2,4299.63,0
1354,524,30,1,7006.29,10
1355,524,43,1,5409.98,0
1356,525,56,2,12077.06,0
1357,526,50,3,7293.66,0
1358,526,2,3,6723.5,0
1359,527,24,1,8428.85,0
1360,527,11,1,3405.33,0
1361,528,19,2,9582.17,0
1362,528,25,2,8484.54,10
1363,528,58,3,7800.24,0
1364,528,34,3,12053.17,0
1365,529,49,2,6065.27,0
1366,529,52,2,919.12,0
1367,530,58,3,7800.24,0
1368,530,26,3,1873.58,0
1369,531,50,1,7293.66,0
1370,532,5,2,6591.65,10
1371,532,57,2,2023.58,10
1372,533,34,3,12053.17,0
1373,533,7,3,9566.23,0
1374,534,54,2,2327.75,0
1375,534,47,2,1835.04,5
1376,534,18,2,14551.4,0
1377,535,36,3,4299.63,25
1378,535,39,3,7479.47,0
1379,535,54,1,2327.75,25
1380,535,37,2,8898.85,10
1381,536,53,1,442.24,0
1382,536,52,2,919.12,10
1383,536,41,3,6732.86,0
1384,536,48,2,6062.17,0
1385,537,21,1,2967.61,0
1386,538,50,2,7293.66,0
1387,538,53,1,442.24,0
1388,538,12,3,4331.15,10
1389,539,17,2,7344.41,0
1390,539,55,1,8917.18,0
1391,540,49,3,6065.27,5
1392,540,36,3,4299.63,0
1393,540,35,1,2998.83,0
1394,541,40,2,9172.33,0
1395,541,37,1,8898.85,0
1396,541,6,2,6150.38,0
1397,542,10,3,10601.46,20
1398,542,1,3,12008.38,0
1399,543,48,2,6062.17,0
1400,543,17,1,7344.41,0
1401,543,46,3,6189.92,5
1402,543,51,3,5784.03,10
1403,544,46,2,6189.92,5
1404,544,45,2,11002.48,20
1405,544,42,1,2330.94,20
1406,545,5,3,6591.65,5
1407,545,44,2,11459.88,10
1408,546,22,2,7423.51,25
1409,546,15,3,3426.72,5
1410,546,37,1,8898.85,0
1411,547,47,1,1835.04,20
1412,547,11,2,3405.33,20
1413,547,13,3,3256.25,20
1414,547,16,2,6378.95,15
1415,548,32,1,12559.25,0
1416,548,6,1,6150.38,0
1417,548,12,3,4331.15,0
1418,549,7,1,9566.23,20
1419,549,11,3,3405.33,5
1420,549,1,1,12008.38,0
1421,550,39,3,7479.47,0
1422,550,24,3,8428.85,10
1423,551,52,1,919.12,10
1424,552,40,3,9172.33,20
1425,552,59,1,12800.08,5
1426,553,3,3,6068.9,0
1427,553,23,3,6127.8,15
1428,553,4,3,10523.93,25
1429,553,59,3,12800.08,0
1430,554,28,3,10434.86,0
1431,554,25,2,8484.54,0
1432,554,6,3,6150.38,0
1433,554,32,1,12559.25,0
1434,555,48,1,6062.17,0
1435,555,4,3,10523.93,0
1436,555,35,3,2998.83,0
1437,556,12,2,4331.15,0
1438,556,58,1,7800.24,10
1439,556,15,3,3426.72,
1440,556,46,1,6189.92,0
1441,557,59,1,12800.08,0
1442,557,54,2,2327.75,0
1443,557,26,3,1873.58,0
1444,558,27,2,12507.26,0
1445,559,3,1,6068.9,0
1446,559,45,2,11002.48,10
1447,559,50,3,7293.66,0
1448,559,29,3,4700.33,0
1449,560,26,1,1873.58,20
1450,561,8,1,6236.34,5
1451,562,39,1,7479.47,0
1452,562,50,1,7293.66,0
1453,562,3,2,6068.9,0
1454,562,43,1,5409.98,0
1455,563,12,1,4331.15,0
1456,563,41,1,6732.86,0
1457,564,44,3,11459.88,10
1458,565,44,3,11459.88,10
1459,566,37,3,8898.85,0
1460,567,59,2,12800.08,0
1461,567,48,1,6062.17,15
1462,567,16,2,6378.95,0
1463,567,44,2,11459.88,0
1464,568,46,1,6189.92,0
1465,568,57,2,2023.58,0
1466,568,35,3,2998.83,0
1467,568,55,2,8917.18,0
1468,569,46,2,6189.92,0
1469,569,13,2,3256.25,0
1470,570,20,1,9089.61,0
1471,570,58,1,7800.24,0
1472,570,54,2,2327.75,0
1473,570,50,3,7293.66,0
1474,571,42,1,2330.94,20
1475,571,26,3,1873.58,20
1476,572,44,1,11459.88,5
1477,573,14,3,2002.17,0
1478,573,20,2,9089.61,10
1479,574,11,2,3405.33,25
1480,574,27,3,12507.26,0
1481,575,49,2,6065.27,5
1482,576,29,2,4700.33,0
1483,576,58,2,7800.24,5
1484,577,41,2,6732.86,0
1485,577,21,1,2967.61,0
1486,578,33,2,4033.43,0
1487,578,18,3,14551.4,0
1488,579,48,2,6062.17,0
1489,579,49,3,6065.27,5
1490,579,43,1,5409.98,0
1491,580,22,2,7423.51,10
1492,580,24,3,8428.85,15
1493,580,52,2,919.12,10
1494,580,33,1,4033.43,10
1495,581,10,1,10601.46,5
1496,582,41,1,6732.86,10
1497,582,56,3,12077.06,0
1498,582,22,1,7423.51,10
1499,582,51,3,5784.03,15
1500,583,39,1,7479.47,
1501,583,46,1,6189.92,0
1502,583,12,3,4331.15,0
1503,583,31,1,7970.7,15
1504,584,39,2,7479.47,15
1505,584,27,3,12507.26,15
1506,584,33,1,4033.43,5
1507,585,6,3,6150.38,0
1508,585,44,2,11459.88,0
1509,585,49,1,6065.27,0
1510,585,58,2,7800.24,0
1511,586,21,3,2967.61,0
1512,586,35,2,2998.83,0
1513,586,48,2,6062.17,0
1514,586,13,2,3256.25,0
1515,587,25,1,8484.54,0
1516,587,56,1,12077.06,0
1517,587,41,1,6732.86,10
1518,588,11,1,3405.33,20
1519,588,20,1,9089.61,5
1520,588,54,1,2327.75,15
1521,588,55,3,8917.18,10
1522,589,20,3,9089.61,0
1523,590,22,2,7423.51,20
1524,590,47,2,1835.04,10
1525,590,24,2,8428.85,0
1526,591,37,2,8898.85,0
1527,591,51,1,5784.03,0
1528,591,22,1,7423.51,0
1529,592,49,3,6065.27,0
1530,592,10,1,10601.46,10
1531,592,40,2,9172.33,0
1532,592,21,2,2967.61,5
1533,593,21,3,2967.61,0
1534,593,32,3,12559.25,5
1535,593,39,1,7479.47,0
1536,594,20,1,9089.61,20
1537,595,36,2,4299.63,0
1538,595,11,3,3405.33,0
1539,595,39,1,7479.47,
1540,595,29,1,4700.33,0
1541,596,36,1,4299.63,0
1542,596,2,1,6723.5,0
1543,596,41,3,6732.86,5
1544,596,28,3,10434.86,5
1545,597,6,2,6150.38,15
1546,597,49,2,6065.27,5
1547,598,53,1,442.24,0
1548,599,4,2,10523.93,10
1549,600,25,3,8484.54,0
1550,600,49,3,6065.27,0
1551,600,41,1,6732.86,5
1552,601,38,1,1525.22,0
1553,602,18,1,14551.4,0
1554,602,36,2,4299.63,15
1555,602,24,2,8428.85,0
1556,603,52,3,919.12,0
1557,603,7,3,9566.23,0
1558,603,48,2,6062.17,0
1559,603,60,3,9163.59,0
1560,604,1,2,12008.38,0
1561,604,14,2,2002.17,0
1562,604,54,1,2327.75,0
1563,605,5,1,6591.65,0
1564,605,40,1,9172.33,20
1565,606,42,1,2330.94,0
1566,606,13,2,3256.25,0
1567,607,8,2,6236.34,0
1568,607,59,3,12800.08,0
1569,608,45,3,11002.48,0
1570,609,28,3,10434.86,0
1571,609,54,2,2327.75,0
1572,609,30,1,7006.29,0
1573,609,27,2,12507.26,0
1574,610,36,2,4299.63,0
1575,610,45,2,11002.48,0
1576,610,32,2,12559.25,0
1577,610,51,3,5784.03,0
1578,611,24,2,8428.85,0
1579,611,30,3,7006.29,0
1580,611,23,2,6127.8,0
1581,611,50,3,7293.66,0
1582,612,39,3,7479.47,10
1583,612,22,2,7423.51,20
1584,613,37,3,8898.85,0
1585,614,36,1,4299.63,20
1586,614,60,1,9163.59,20
1587,614,26,3,1873.58,
1588,615,10,2,10601.46,0
1589,615,59,3,12800.08,5
1590,615,5,1,6591.65,0
1591,615,45,3,11002.48,10
1592,616,1,2,12008.38,25
1593,616,45,3,11002.48,10
1594,616,39,2,7479.47,5
1595,616,20,2,9089.61,0
1596,617,44,1,11459.88,25
1597,617,32,1,12559.25,0
1598,617,2,2,6723.5,15
1599,618,14,3,2002.17,0
1600,618,40,2,9172.33,5
1601,618,27,3,12507.26,0
1602,618,7,3,9566.23,0
1603,619,58,1,7800.24,15
1604,619,29,3,4700.33,5
1605,620,50,2,7293.66,0
1606,620,25,2,8484.54,0
1607,621,9,3,3858.09,10
1608,621,48,3,6062.17,0
1609,622,27,2,12507.26,0
1610,623,31,1,7970.7,5
1611,623,26,3,1873.58,25
1612,623,33,2,4033.43,10
1613,624,20,1,9089.61,25
1614,624,9,1,3858.09,15
1615,625,59,1,12800.08,0
1616,625,16,1,6378.95,25
1617,625,56,1,12077.06,10
1618,626,37,3,8898.85,10
1619,627,50,2,7293.66,0
1620,627,26,1,1873.58,0
1621,627,2,3,6723.5,0
1622,628,32,2,12559.25,5
1623,628,50,1,7293.66,10
1624,628,5,2,6591.65,0
1625,629,55,3,8917.18,25
1626,629,31,3,7970.7,15
1627,629,33,2,4033.43,0
1628,630,56,2,12077.06,0
1629,630,19,2,9582.17,15
1630,630,39,2,7479.47,25
1631,631,52,3,919.12,0
1632,631,50,1,7293.66,0
1633,632,39,1,7479.47,0
1634,632,51,2,5784.03,0
1635,633,10,3,10601.46,5
1636,633,17,2,7344.41,0
1637,633,39,3,7479.47,0
1638,634,39,1,7479.47,15
1639,634,7,1,9566.23,5
1640,634,31,3,7970.7,10
1641,634,28,3,10434.86,0
1642,635,19,2,9582.17,0
1643,635,28,3,10434.86,0
1644,635,16,1,6378.95,0
1645,636,6,2,6150.38,10
1646,636,37,1,8898.85,25
1647,637,16,3,6378.95,0
1648,638,29,2,4700.33,15
1649,638,10,3,10601.46,25
1650,638,48,1,6062.17,25
1651,638,57,2,2023.58,0
1652,639,51,2,5784.03,10
1653,639,26,1,1873.58,20
1654,640,29,2,4700.33,0
1655,641,6,2,6150.38,10
1656,641,28,3,10434.86,25
1657,641,17,1,7344.41,0
1658,641,23,1,6127.8,0
1659,642,29,1,4700.33,0
1660,642,10,3,10601.46,5
1661,642,19,3,9582.17,0
1662,643,28,3,10434.86,5
1663,643,58,1,7800.24,0
1664,643,11,3,3405.33,0
1665,643,16,1,6378.95,0
1666,644,33,2,4033.43,5
1667,644,53,1,442.24,0
1668,644,2,2,6723.5,0
1669,645,11,1,3405.33,10
1670,645,41,2,6732.86,0
1671,646,51,2,5784.03,0
1672,646,39,3,7479.47,0
1673,646,37,1,8898.85,0
1674,647,25,1,8484.54,0
1675,647,20,1,9089.61,0
1676,647,24,3,8428.85,10
1677,647,2,1,6723.5,5
1678,648,24,1,8428.85,0
1679,648,57,1,2023.58,20
1680,648,14,2,2002.17,15
1681,648,30,3,7006.29,5
1682,649,13,1,3256.25,10
1683,649,20,3,9089.61,0
1684,649,60,1,9163.59,0
1685,650,24,2,8428.85,0
1686,650,4,3,10523.93,5
1687,650,52,1,919.12,0
1688,651,10,2,10601.46,0
1689,651,49,1,6065.27,0
1690,651,59,1,12800.08,0
1691,652,59,1,12800.08,0
1692,652,14,1,2002.17,0
1693,652,1,1,12008.38,0
1694,653,40,3,9172.33,15
1695,653,47,2,1835.04,25
1696,653,24,2,8428.85,0
1697,654,33,1,4033.43,0
1698,654,20,2,9089.61,5
1699,654,32,1,12559.25,0
1700,655,27,2,12507.26,5
1701,655,48,3,6062.17,10
1702,655,26,1,1873.58,0
1703,656,8,2,6236.34,20
1704,656,20,1,9089.61,25
1705,656,16,2,6378.95,15
1706,657,10,1,10601.46,0
1707,658,12,3,4331.15,0
1708,658,3,2,6068.9,0
1709,658,9,1,3858.09,0
1710,658,19,1,9582.17,0
1711,659,51,1,5784.03,15
1712,659,11,3,3405.33,25
1713,660,42,2,2330.94,0
1714,660,50,2,7293.66,0
1715,661,27,3,12507.26,0
1716,661,52,1,919.12,0
1717,661,60,1,9163.59,0
1718,661,16,1,6378.95,0
1719,662,38,1,1525.22,0
1720,662,16,3,6378.95,0
1721,662,46,3,6189.92,0
1722,663,5,2,6591.65,20
1723,663,4,2,10523.93,0
1724,663,3,2,6068.9,0
1725,664,1,2,12008.38,10
1726,664,56,1,12077.06,0
1727,665,3,3,6068.9,
1728,665,50,2,7293.66,0
1729,665,1,1,12008.38,0
1730,665,41,3,6732.86,0
1731,666,28,2,10434.86,0
1732,666,50,2,7293.66,
1733,667,60,2,9163.59,0
1734,667,30,2,7006.29,0
1735,667,59,1,12800.08,0
1736,667,57,3,2023.58,0
1737,668,16,3,6378.95,0
1738,668,26,2,1873.58,10
1739,668,1,3,12008.38,5
1740,668,28,3,10434.86,0
1741,669,12,1,4331.15,10
1742,669,35,1,2998.83,15
1743,669,42,2,2330.94,0
1744,670,20,1,9089.61,0
1745,670,35,1,2998.83,10
1746,670,45,1,11002.48,0
1747,671,31,1,7970.7,0
1748,672,47,1,1835.04,15
1749,672,2,3,6723.5,20
1750,672,59,3,12800.08,15
1751,673,14,3,2002.17,0
1752,673,11,3,3405.33,0
1753,673,13,2,3256.25,0
1754,673,40,2,9172.33,0
1755,674,2,2,6723.5,10
1756,674,43,1,5409.98,5
1757,674,60,3,9163.59,0
1758,675,8,2,6236.34,0
1759,675,40,1,9172.33,0
1760,675,52,2,919.12,0
1761,676,55,1,8917.18,0
1762,676,27,2,12507.26,10
1763,676,5,3,6591.65,5
1764,677,17,1,7344.41,0
1765,678,54,3,2327.75,0
1766,678,49,3,6065.27,0
1767,678,36,3,4299.63,0
1768,679,6,1,6150.38,5
1769,679,43,2,5409.98,10
1770,679,22,1,7423.51,0
1771,679,18,3,14551.4,0
1772,680,41,1,6732.86,0
1773,681,1,2,12008.38,5
1774,681,44,3,11459.88,0
1775,681,34,2,12053.17,25
1776,681,57,3,2023.58,10
1777,682,1,3,12008.38,10
1778,682,8,3,6236.34,10
1779,682,26,1,1873.58,10
1780,682,38,3,1525.22,20
1781,683,46,2,6189.92,10
1782,683,8,1,6236.34,0
1783,684,29,1,4700.33,0
1784,684,43,3,5409.98,0
1785,684,13,2,3256.25,0
1786,685,4,3,10523.93,15
1787,685,51,1,5784.03,10
1788,686,38,3,1525.22,0
1789,687,31,1,7970.7,0
1790,687,15,2,3426.72,0
1791,688,34,1,12053.17,5
1792,688,17,2,7344.41,0
1793,688,45,3,11002.48,0
1794,689,34,2,12053.17,
1795,689,1,1,12008.38,0
1796,689,10,3,10601.46,0
1797,689,2,2,6723.5,0
1798,690,7,2,9566.23,15
1799,690,25,1,8484.54,20
1800,690,31,3,7970.7,5
1801,691,14,3,2002.17,10
1802,692,3,2,6068.9,15
1803,693,40,3,9172.33,0
1804,693,8,1,6236.34,10
1805,694,53,1,442.24,10
1806,694,14,2,2002.17,15
1807,694,51,2,5784.03,10
1808,694,27,1,12507.26,0
1809,695,47,1,1835.04,20
1810,696,47,2,1835.04,0
